Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,ん,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,31.0,1.0,4,ん,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,が,,,77507,435830,,181,181.0,181.0,181.0,1,44479.0,181.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.40821,181,181.0,181.0,181.0,1,44479.0,181.0,2.40821,181,181.0,181.0,181.0,1,44479.0,181.0,188,188.0,188.0,188.0,1,44471.0,188.0,0,,,0,,,0,44471.0,44660.0,37.93,288.31,32.0,1.0,4,が,Character,,0.0,0.0,0.0,,181.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,、,,,77507,435830,,212,212.0,212.0,212.0,1,35024.0,212.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.35631,212,212.0,212.0,212.0,1,35024.0,212.0,2.35631,212,212.0,212.0,212.0,1,35024.0,212.0,228,228.0,228.0,228.0,1,35007.0,228.0,0,,,0,,,0,35007.0,35236.0,47.3,89.92,33.0,1.0,4,、,Character,,0.0,0.0,0.0,,212.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,移,,,77507,435830,,192,192.0,192.0,192.0,1,44279.0,192.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.37942,192,192.0,192.0,192.0,1,44279.0,192.0,2.37942,192,192.0,192.0,192.0,1,44279.0,192.0,215,215.0,215.0,215.0,1,44256.0,215.0,0,,,0,,,0,44256.0,44471.0,72.45,37.93,34.0,1.0,4,移,Character,,0.0,0.0,0.0,,192.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,民,,,77507,435830,,379,190.0,184.0,195.0,2,28094.0,195.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.34196,379,190.0,184.0,195.0,2,28094.0,195.0,2.34196,379,190.0,184.0,195.0,2,28094.0,195.0,442,221.0,212.0,230.0,2,28059.0,230.0,0,,,0,,,0,28059.0,28289.0,118.49,220.64,35.0,1.0,4,民,Character,,0.0,0.0,0.0,,379.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,受,,,77507,435830,,192,192.0,192.0,192.0,1,31520.0,192.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.31942,192,192.0,192.0,192.0,1,31520.0,192.0,2.31942,192,192.0,192.0,192.0,1,31520.0,192.0,232,232.0,232.0,232.0,1,31479.0,232.0,0,,,0,,,0,31479.0,31711.0,100.68,233.9,36.0,1.0,4,受,Character,,0.0,0.0,0.0,,192.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,け,,,77507,435830,,192,192.0,192.0,192.0,1,35261.0,192.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.34557,192,192.0,192.0,192.0,1,35261.0,192.0,2.34557,192,192.0,192.0,192.0,1,35261.0,192.0,218,218.0,218.0,218.0,1,35236.0,218.0,0,,,0,,,0,35236.0,35454.0,89.92,155.35,37.0,1.0,4,け,Character,,0.0,0.0,0.0,,192.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,入,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,38.0,1.0,4,入,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,れ,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,39.0,1.0,4,れ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,政,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,40.0,1.0,4,政,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,策,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,41.0,1.0,4,策,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,を,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,42.0,1.0,4,を,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,具,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,43.0,1.0,4,具,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,体,,,77507,435830,,317,317.0,317.0,317.0,1,31162.0,317.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.31301,317,317.0,317.0,317.0,1,31162.0,317.0,2.31301,317,317.0,317.0,317.0,1,31162.0,317.0,371,371.0,371.0,371.0,1,31108.0,371.0,0,,,0,,,0,31108.0,31479.0,438.63,100.68,44.0,1.0,4,体,Character,,0.0,0.0,0.0,,317.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,的,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,45.0,1.0,4,的,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,に,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,46.0,1.0,4,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,考,,,77507,435830,,209,209.0,209.0,209.0,1,28326.0,209.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.31917,209,209.0,209.0,209.0,1,28326.0,209.0,2.31917,209,209.0,209.0,209.0,1,28326.0,209.0,246,246.0,246.0,246.0,1,28289.0,246.0,0,,,0,,,0,28289.0,28535.0,220.64,88.83,47.0,1.0,4,考,Character,,0.0,0.0,0.0,,209.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,え,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,48.0,1.0,4,え,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,る,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,49.0,1.0,4,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,上,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,50.0,1.0,4,上,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,で,,,77507,435830,,243,243.0,243.0,243.0,1,31751.0,243.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.33768,243,243.0,243.0,243.0,1,31751.0,243.0,2.33768,243,243.0,243.0,243.0,1,31751.0,243.0,282,282.0,282.0,282.0,1,31711.0,282.0,0,,,0,,,0,31711.0,,233.9,,51.0,1.0,4,で,Character,,0.0,0.0,0.0,,243.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,は,,,77507,435830,,235,235.0,235.0,235.0,1,35738.0,235.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.33702,235,235.0,235.0,235.0,1,35738.0,235.0,2.33702,235,235.0,235.0,235.0,1,35738.0,235.0,268,268.0,268.0,268.0,1,35705.0,268.0,0,,,0,,,0,35705.0,35973.0,92.01,79.32,52.0,1.0,4,は,Character,,0.0,0.0,0.0,,235.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,不,,,77507,435830,,183,183.0,183.0,183.0,1,28566.0,183.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.32082,183,183.0,183.0,183.0,1,28566.0,183.0,2.32082,183,183.0,183.0,183.0,1,28566.0,183.0,214,214.0,214.0,214.0,1,28535.0,214.0,0,,,0,,,0,28535.0,28749.0,88.83,75.69,53.0,1.0,4,不,Character,,0.0,0.0,0.0,,183.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,可,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,54.0,1.0,4,可,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,欠,,,77507,435830,,354,354.0,354.0,354.0,1,29551.0,354.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.2917,354,354.0,354.0,354.0,1,29551.0,354.0,2.2917,354,354.0,354.0,354.0,1,29551.0,354.0,387,387.0,387.0,387.0,1,29517.0,387.0,0,,,0,,,0,29517.0,,125.73,,55.0,1.0,4,欠,Character,,0.0,0.0,0.0,,354.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,の,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,56.0,1.0,4,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,課,,,77507,435830,,472,157.0,155.0,160.0,3,28776.0,160.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.31361,472,157.0,155.0,160.0,3,28776.0,160.0,2.31361,608,304.0,155.0,453.0,2,28776.0,453.0,664,332.0,183.0,481.0,2,28749.0,481.0,0,,,0,,,0,28749.0,29230.0,75.69,80.75,57.0,1.0,4,課,Character,,0.0,0.0,0.0,,472.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,題,,,77507,435830,,325,325.0,325.0,325.0,1,44961.0,325.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.33904,325,325.0,325.0,325.0,1,44961.0,325.0,2.33904,325,325.0,325.0,325.0,1,44961.0,325.0,357,357.0,357.0,357.0,1,44928.0,357.0,0,,,0,,,0,44928.0,45286.0,130.66,165.42,58.0,1.0,4,題,Character,,0.0,0.0,0.0,,325.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,で,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,59.0,1.0,4,で,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,あ,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,60.0,1.0,4,あ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,る,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,61.0,1.0,4,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,と,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,62.0,1.0,4,と,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,言,,,77507,435830,,260,260.0,260.0,260.0,1,29257.0,260.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.34605,260,260.0,260.0,260.0,1,29257.0,260.0,2.34605,260,260.0,260.0,260.0,1,29257.0,260.0,288,288.0,288.0,288.0,1,29230.0,288.0,0,,,0,,,0,29230.0,29517.0,80.75,125.73,63.0,1.0,4,言,Character,,0.0,0.0,0.0,,260.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,え,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,64.0,1.0,4,え,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,ま,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,65.0,1.0,4,ま,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,す,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,66.0,1.0,4,す,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,。,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,67.0,1.0,4,。,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,そ,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1.0,1.0,5,そ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,し,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,5,し,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,て,,,77507,435830,,241,241.0,241.0,241.0,1,45882.0,241.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.40194,241,241.0,241.0,241.0,1,45882.0,241.0,2.40194,241,241.0,241.0,241.0,1,45882.0,241.0,263,263.0,263.0,263.0,1,45860.0,263.0,0,,,0,,,0,45860.0,46123.0,71.24,96.65,3.0,1.0,5,て,Character,,0.0,0.0,0.0,,241.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,、,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,4.0,1.0,5,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,<,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,5,<,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,や,,,77507,435830,,222,222.0,222.0,222.0,1,39988.0,222.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.29406,222,222.0,222.0,222.0,1,39988.0,222.0,2.29406,222,222.0,222.0,222.0,1,39988.0,222.0,233,233.0,233.0,233.0,1,39976.0,233.0,0,,,0,,,0,39976.0,40210.0,42.8,63.96,6.0,1.0,5,や,Character,,0.0,0.0,0.0,,222.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,さ,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,5,さ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,し,,,77507,435830,,282,282.0,282.0,282.0,1,42412.0,282.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.34046,282,282.0,282.0,282.0,1,42412.0,282.0,2.34046,282,282.0,282.0,282.0,1,42412.0,282.0,302,302.0,302.0,302.0,1,42393.0,302.0,0,,,0,,,0,42393.0,,64.45,,8.0,1.0,5,し,Character,,0.0,0.0,0.0,,282.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,い,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,5,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,日,,,77507,435830,,223,223.0,223.0,223.0,1,46152.0,223.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.37618,223,223.0,223.0,223.0,1,46152.0,223.0,2.37618,223,223.0,223.0,223.0,1,46152.0,223.0,252,252.0,252.0,252.0,1,46123.0,252.0,0,,,0,,,0,46123.0,46376.0,96.65,128.37,10.0,1.0,5,日,Character,,0.0,0.0,0.0,,223.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,本,,,77507,435830,,0,,,,0,,,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,5,本,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,語,,,77507,435830,,92,92.0,92.0,92.0,1,36571.0,92.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.36993,92,92.0,92.0,92.0,1,36571.0,92.0,2.36993,92,92.0,92.0,92.0,1,36571.0,92.0,102,102.0,102.0,102.0,1,36561.0,102.0,0,,,0,,,0,,36662.0,,206.57,12.0,1.0,5,語,Character,,0.0,0.0,0.0,,92.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章45_1,,SV_Text_画面1,>,,,77507,435830,,199,199.0,199.0,199.0,1,56980.0,199.0,"第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本","第一は、「初期日本語教育の公的保障の対象としてのへ<やさしい日本語>」ということです。,本",2.29489,199,199.0,199.0,199.0,1,56980.0,199.0,2.29489,199,199.0,199.0,199.0,1,56980.0,199.0,230,230.0,230.0,230.0,1,56950.0,230.0,0,,,0,,,0,56950.0,57180.0,85.46,76.95,13.0,1.0,5,>,Character,,0.0,0.0,0.0,,199.0,0.0,0.0
