Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,断,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,83.0,1.0,2,断,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,を,,,108910,470603,,189,189.0,189.0,189.0,1,32557.0,189.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.7226,189,189.0,189.0,189.0,1,32557.0,189.0,2.7226,189,189.0,189.0,189.0,1,32557.0,189.0,212,212.0,212.0,212.0,1,32535.0,212.0,0,,,0,,,0,32535.0,32746.0,50.52,83.34,84.0,1.0,2,を,Character,,0.0,0.0,0.0,,189.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,行,,,108910,470603,,609,609.0,609.0,609.0,1,33246.0,609.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.83737,609,609.0,609.0,609.0,1,33246.0,609.0,2.83737,609,609.0,609.0,609.0,1,33246.0,609.0,625,625.0,625.0,625.0,1,33230.0,625.0,0,,,0,,,0,33230.0,33855.0,45.94,52.31,85.0,1.0,2,行,Character,,0.0,0.0,0.0,,609.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,う,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,86.0,1.0,2,う,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,必,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,87.0,1.0,2,必,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,要,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,88.0,1.0,2,要,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,が,,,108910,470603,,690,690.0,690.0,690.0,1,33872.0,690.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.86009,690,690.0,690.0,690.0,1,33872.0,690.0,2.86009,690,690.0,690.0,690.0,1,33872.0,690.0,707,707.0,707.0,707.0,1,33855.0,707.0,0,,,0,,,0,33855.0,34562.0,52.31,304.31,89.0,1.0,2,が,Character,,0.0,0.0,0.0,,690.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,あ,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,90.0,1.0,2,あ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,る,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,91.0,1.0,2,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,。,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,92.0,1.0,2,。,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,そ,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1.0,1.0,3,そ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,の,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,3,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,判,,,108910,470603,,678,678.0,678.0,678.0,1,34941.0,678.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.74129,678,678.0,678.0,678.0,1,34941.0,678.0,2.74129,678,678.0,678.0,678.0,1,34941.0,678.0,704,704.0,704.0,704.0,1,34915.0,704.0,0,,,0,,,0,34915.0,35619.0,110.72,57.04,3.0,1.0,3,判,Character,,0.0,0.0,0.0,,678.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,断,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,4.0,1.0,3,断,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,は,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,3,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,そ,,,108910,470603,,476,476.0,476.0,476.0,1,36239.0,476.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.88014,476,476.0,476.0,476.0,1,36239.0,476.0,2.88014,476,476.0,476.0,476.0,1,36239.0,476.0,477,477.0,477.0,477.0,1,36238.0,477.0,0,,,0,,,0,,36715.0,,54.0,6.0,1.0,3,そ,Character,,0.0,0.0,0.0,,476.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,の,,,108910,470603,,471,471.0,471.0,471.0,1,35632.0,471.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.74456,471,471.0,471.0,471.0,1,35632.0,471.0,2.74456,471,471.0,471.0,471.0,1,35632.0,471.0,484,484.0,484.0,484.0,1,35619.0,484.0,0,,,0,,,0,35619.0,,57.04,,7.0,1.0,3,の,Character,,0.0,0.0,0.0,,471.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,こ,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,8.0,1.0,3,こ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,と,,,108910,470603,,269,269.0,269.0,269.0,1,36731.0,269.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.84384,269,269.0,269.0,269.0,1,36731.0,269.0,2.84384,269,269.0,269.0,269.0,1,36731.0,269.0,286,286.0,286.0,286.0,1,36715.0,286.0,0,,,0,,,0,36715.0,37001.0,54.0,39.53,9.0,1.0,3,と,Character,,0.0,0.0,0.0,,269.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,ば,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,3,ば,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,が,,,108910,470603,,512,512.0,512.0,512.0,1,37007.0,512.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.81623,512,512.0,512.0,512.0,1,37007.0,512.0,2.81623,512,512.0,512.0,512.0,1,37007.0,512.0,519,519.0,519.0,519.0,1,37001.0,519.0,0,,,0,,,0,37001.0,37520.0,39.53,33.17,11.0,1.0,3,が,Character,,0.0,0.0,0.0,,512.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,ど,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12.0,1.0,3,ど,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,の,,,108910,470603,,343,172.0,81.0,262.0,2,37521.0,262.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.8229,343,172.0,81.0,262.0,2,37521.0,262.0,2.8229,343,172.0,81.0,262.0,2,37521.0,262.0,371,185.0,107.0,263.0,2,37520.0,263.0,0,,,0,,,0,37520.0,37783.0,33.17,69.93,13.0,1.0,3,の,Character,,0.0,0.0,0.0,,343.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,よ,,,108910,470603,,1227,1227.0,1227.0,1227.0,1,37800.0,1227.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.83727,1227,1227.0,1227.0,1227.0,1,37800.0,1227.0,2.83727,1227,1227.0,1227.0,1227.0,1,37800.0,1227.0,1244,1244.0,1244.0,1244.0,1,37783.0,1244.0,0,,,0,,,0,37783.0,39027.0,69.93,47.85,14.0,1.0,3,よ,Character,,0.0,0.0,0.0,,1227.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,う,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15.0,1.0,3,う,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,な,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,16.0,1.0,3,な,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,場,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,17.0,1.0,3,場,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,面,,,108910,470603,,207,207.0,207.0,207.0,1,39038.0,207.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.78121,207,207.0,207.0,207.0,1,39038.0,207.0,2.78121,207,207.0,207.0,207.0,1,39038.0,207.0,218,218.0,218.0,218.0,1,39027.0,218.0,0,,,0,,,0,39027.0,39246.0,47.85,53.48,18.0,1.0,3,面,Character,,0.0,0.0,0.0,,207.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,で,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,19.0,1.0,3,で,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,、,,,108910,470603,,230,230.0,230.0,230.0,1,39262.0,230.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.75219,230,230.0,230.0,230.0,1,39262.0,230.0,2.75219,230,230.0,230.0,230.0,1,39262.0,230.0,247,247.0,247.0,247.0,1,39246.0,247.0,0,,,0,,,0,39246.0,39492.0,53.48,46.44,20.0,1.0,3,、,Character,,0.0,0.0,0.0,,230.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,ど,,,108910,470603,,253,127.0,68.0,185.0,2,61553.0,68.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.82011,253,127.0,68.0,185.0,2,61553.0,68.0,2.82011,253,127.0,68.0,185.0,2,61553.0,68.0,397,198.0,197.0,199.0,2,61422.0,199.0,0,,,0,,,0,61422.0,61621.0,316.39,168.06,21.0,1.0,3,ど,Character,,0.0,0.0,0.0,,253.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,の,,,108910,470603,,64,64.0,64.0,64.0,1,74795.0,64.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.72477,64,64.0,64.0,64.0,1,74795.0,64.0,2.72477,64,64.0,64.0,64.0,1,74795.0,64.0,120,120.0,120.0,120.0,1,74740.0,120.0,0,,,0,,,0,74740.0,74860.0,326.26,164.06,22.0,1.0,3,の,Character,,0.0,0.0,0.0,,64.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,よ,,,108910,470603,,488,244.0,237.0,251.0,2,64726.0,251.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.84088,488,244.0,237.0,251.0,2,64726.0,251.0,2.84088,488,244.0,237.0,251.0,2,64726.0,251.0,518,259.0,254.0,264.0,2,64713.0,264.0,0,,,0,,,0,64713.0,64977.0,55.87,38.02,23.0,1.0,3,よ,Character,,0.0,0.0,0.0,,488.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,う,,,108910,470603,,220,220.0,220.0,220.0,1,65656.0,220.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.85311,220,220.0,220.0,220.0,1,65656.0,220.0,2.85311,220,220.0,220.0,220.0,1,65656.0,220.0,222,222.0,222.0,222.0,1,65654.0,222.0,0,,,0,,,0,,65876.0,,44.35,24.0,1.0,3,う,Character,,0.0,0.0,0.0,,220.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,な,,,108910,470603,,377,188.0,176.0,201.0,2,68165.0,201.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.77963,377,188.0,176.0,201.0,2,68165.0,201.0,2.77963,377,188.0,176.0,201.0,2,68165.0,201.0,387,193.0,178.0,208.0,2,68157.0,208.0,0,,,0,,,0,68157.0,68365.0,46.12,170.06,25.0,1.0,3,な,Character,,0.0,0.0,0.0,,377.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,相,,,108910,470603,,627,314.0,312.0,316.0,2,65886.0,312.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.84923,627,314.0,312.0,316.0,2,65886.0,312.0,2.84923,627,314.0,312.0,316.0,2,65886.0,312.0,645,322.0,322.0,322.0,2,65876.0,322.0,0,,,0,,,0,65876.0,66198.0,44.35,30.19,26.0,1.0,3,相,Character,,0.0,0.0,0.0,,627.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,手,,,108910,470603,,559,559.0,559.0,559.0,1,83722.0,559.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.85114,559,559.0,559.0,559.0,1,83722.0,559.0,2.85114,559,559.0,559.0,559.0,1,83722.0,559.0,575,575.0,575.0,575.0,1,83706.0,575.0,0,,,0,,,0,83706.0,84281.0,53.69,38.88,27.0,1.0,3,手,Character,,0.0,0.0,0.0,,559.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,に,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,28.0,1.0,3,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,対,,,108910,470603,,652,326.0,213.0,439.0,2,40374.0,439.0,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",2.85508,652,326.0,213.0,439.0,2,40374.0,439.0,2.85508,652,326.0,213.0,439.0,2,40374.0,439.0,670,335.0,226.0,444.0,2,40369.0,444.0,0,,,0,,,0,40369.0,40813.0,33.53,45.82,29.0,1.0,3,対,Character,,0.0,0.0,0.0,,652.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章33_1,,SV_Text_画面1,し,,,108910,470603,,0,,,,0,,,"同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン","同じ音のことばでも、コンテクストによって指し示す内容が異なることばであることが判断できるし、また同じことばであってもコンテクストによって指し示す内容が異なる。,ン",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,30.0,1.0,3,し,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
